Pub_date,Topics,Title,Author,Publisher,Language,Description,Access_restricted,Added_date,Pdf_link,TXT_link,ISBN
2007,English essays -- 19th century,The spirit of the age : Victorian essays,#Null,New Haven : Yale University Press,English,"""None of the stereotypes of Victorian England - narrow-minded, inhibited, moralistic, complacent - prepares us for the vitality, variety, and above all extraordinary quality of intellectual life displayed in this volume of essays. Selected and annotated by Gertrude Himmelfarb, a distinguished historian of Victorian thought, the writings address a wide range of subjects - religion, politics, history, science, art, socialism, and feminism - by eminent figures of the era. The selections reflect what Himmelfarb terms ""the spirit of the age""--Contentious as well as earnest, given to high aspirations and convictions, and at the same time subject to deep anxieties and doubts.""--Jacket",true,2020-09-29 05:35:00,#Null,#Null,"['9780300123302', '0300123302', '9780300151381', '0300151381']"
2014,"Louise, Princess, Duchess of Argyll, 1848-1939",The mystery of Princess Louise : Queen Victoria's rebellious daughter,"Hawksley, Lucinda, author",London : Vintage Books,English,"""The secrets of Queen Victoria's sixth child, Princess Louise, may be destined to remain forever hidden. What was so dangerous about this artistic, tempestuous royal that her life has been documented more by rumour and gossip than hard facts? When Lucinda Hawksley started to investigate, often thwarted by inexplicable secrecy, she discovered a fascinating woman, modern before her time, whose story has been shielded for years from public view. Louise was a sculptor and painter, friend of the Pre-Raphaelites and a keen member of the Aesthetic movement. The most feisty of the Victorian princesses, she kicked against her mother's controlling nature and remained fiercely loyal to her brothers - especially the sickly Leopold and the much-maligned Bertie. She sought out other unconventional women, including Josephine Butler and George Eliot, and campaigned for education and health reform and for the rights of women. She battled with her mother for permission to practice the 'masculine' art of sculpture and to go to art college - and in doing so became the first British princess to attend a public school. The rumours of Louise's colourful love life persist even today, with hints of love affairs dating as far back as her teenage years, and notable scandals included entanglements with her sculpting tutor Joseph Edgar Boehm and possibly even her sister Princess Beatrice's handsome husband, Liko. True to revellious form, she refused all royal suitors and became the first member of the royal family to marry a commoner since the sixteenth century and moved with him to Canada when he was appointed Governor-General""--Jacket",true,2021-10-29 13:06:30,#Null,#Null,[]
1996,English fiction -- 19th century -- History and criticism,Is Heathcliff a murderer? : great puzzles in nineteenth-century literature,"Sutherland, John, 1938-",Oxford ; New York : Oxford University Press,English,"In Is Heathcliff a Murderer? (well, is he?) John Sutherland investigates thirty-four conundrums of nineteenth-century fiction. Applying these 'real world' questions to fiction is not in any sense intended to catch out the novelists who are invariably cleverer than their most defectively inclined readers. Typically, one finds a reason for the seeming anomaly. Not blunders, that is, but unexpected felicities and ingenious justifications. In Is Heathcliff a Murderer? John Sutherland, recently described by Tony Tanner as 'a sort of Sherlock Holmes of literature', pays homage to the most rewarding of critical activities, close reading and the pleasures of good-natured pedantry",true,2021-02-02 11:01:20,#Null,#Null,[]
2002,Multikulturelle Gesellschaft,Multicultural writers from antiquity to 1945 : a bio-bibliographical sourcebook,#Null,"Westport, Conn. : Greenwood Press",English,Includes bibliographical references and index,true,2020-02-20 12:01:44,#Null,#Null,"['0313306877', '9780313306877']"
2011,American literature,Rereading women : thirty years of exploring our literary traditions,"Gilbert, Sandra M",New York : W.W. Norton & Co.,English,"""We think back through our mothers if we are women,"" wrote Virginia Woolf. In this groundbreaking series of essays, Sandra M. Gilbert explores how our literary mothers have influenced us in our writing and in life. She considers the effects of these literary mothers by examining her own history and the work of such luminaries as Charlotte Bront , Emily Dickinson, and Sylvia Plath. In the course of the book, she charts her own development as a feminist, demonstrates ways of understanding the dynamics of gender and genre, and traces the redefinitions of maternity reflected in texts by authors such as Elizabeth Barrett Browning and George Eliot. Throughout, Gilbert asks major questions about feminism in the twentieth century: Why and how did its ideas become so necessary to women in the sixties and seventies? What have those feminist concepts come to mean in the new century? And above all, how have our intellectual mothers shaped our thoughts today?",true,2014-06-03 13:44:42.227457,#Null,#Null,[]
2005,"Authors, English",Mary Wollstonecraft : a new genus,"Gordon, Lyndall","London : Little, Brown",English,"""In this new biography, Lyndall Gordon proposes that at each stage of this extraordinary life - as teacher, writer, traveller - Mary Wollstonecraft was an original. She had advanced ideas on education and her attitudes to single motherhood, family responsibilities, working life, domestic affections, the importance of friendship and sexual relationships now look astonishingly modern. She tested the new ways man and woman might live together. 'Imagination must lead the senses, not the senses the imagination, ' she told her lover, Gilbert Imlay, and repeated to her husband, William Godwin."" ""And though she died young, her new genus lived on in the lives of her daughters and immediate heirs, Mary Shelley, Fanny Imlay, Claire Clairmont, Margaret Mount Cashell, and later again in women such as George Eliot and Virginia Woolf."" ""Yet, from the time of her death in 1797 until now, she has acquired a reputation of being unstable and loose, a wild woman doomed to extinction. Lyndall Gordon's biography, the first to enter into the full scope of her brave and exhilarating experiment, probes these myths and vindicates her life in accord with Wollstonecraft's own values."" ""This account covers her period as a governess to the aristocracy in Ireland; as self-supporting writer in London; as on-the-scene observer of the French Revolution; and as a daring traveller to Scandinavia on the trail of an unsolved crime: the disappearance of a cargo of Bourbon silver. Like a detective story, the biography follows a newly clarified trail leading from Norway to Hamburg, when Mary Wollstonecraft uncovered the mystery of missing treasure, the true nature of Gilbert Imlay and her own delight in travel.""--Jacket",true,2020-06-22 18:03:16,#Null,#Null,[]
2004,Women philosophers,Women philosophers : genre and the boundaries of philosophy,"Gardner, Catherine Villanueva","Boulder, Colo. : Westview",English,"""Rediscovering Women Philosophers: Philosophical Genre and the Boundaries of Philosophy examines the writings of our philosophical foremothers and explores what their work may have to offer modern theorizing in feminist ethics. Gardner interprets a varied selection of moral philosophers in an attempt both to contribute to our understanding of their work and to investigate why such work is often neglected or misunderstood. She looks into the reasons such literary forms as novels, letters, and poetry have often been assigned non-philosophical status, while they seem to he prevalent in the work of women philosophers from the history of philosophy.""--Jacket",true,2021-10-06 14:14:02,#Null,#Null,[]
2003,Civilization,The Victorians,"Wilson, A. N., 1950-",New York : W.W. Norton,English,"""With his flair for dramatic stories and telling detail, A.N. Wilson singles out those writers, statesmen, scientists, philosophers, and soldiers whose lives illuminated the fervor of an age on the cusp of modernity. Here we meet the lofty and famous - Prince Albert, Darwin, Marx, Gladstone, Christina Rossetti, Gordon of Khartoum, Cardinal Newman, George Eliot, Kipling, and Disraeli. But we also meet the poor and the obscure - doctors ministering to cholera victims in the big cities; young women working as models for famous painters; the man who got the British hooked on cigarettes; the colonizers and colonized in Ireland, India, and Africa.""--Jacket",true,2021-06-18 12:01:49,#Null,#Null,"['0393049744', '9780393049749', '9780393325430', '0393325431']"
2015,Fiction -- 19th century -- History and criticism,The antinomies of realism,"Jameson, Fredric, author",London ; New York : Verso,English,"""The Antinomies of Realism is a history of the nineteenth-century realist novel and its legacy told without a glimmer of nostalgia for artistic achievements that the movement of history makes it impossible to recreate. The works of Zola, Tolstoy, Perez Galdos, and George Eliot are in the most profound sense inimitable, yet continue to dominate the novel form to this day. Novels to emerge since struggle to reconcile the social conditions of their own creation with the history of this mode of writing: the so-called modernist novel is one attempted solution to this conflict, as is the ever-more impoverished variety of commercial narratives - what today's book reviewers dub ""serious novels,"" which are an attempt at the impossible endeavor to roll back the past. Fredric Jameson examines the most influential theories of artistic and literary realism, approaching the subject himself in terms of the social and historical preconditions for realism's emergence. The realist novel combined an attention to the body and its states of feeling with a focus on the quest for individual realization within the confines of history. In contemporary writing, other forms of representation - for which the term ""postmodern"" is too glib - have become visible: for example, in the historical fiction of Hilary Mantel or the stylistic plurality of David Mitchell's novels. Contemporary fiction is shown to be conducting startling experiments in the representation of new realities of a global social totality, modern technological warfare, and historical developments that, although they saturate every corner of our lives, only become apparent on rare occasions and by way of the strangest formal and artistic devices. In a coda, Jameson explains how ""realistic"" narratives survived the end of classical realism. In effect, he provides an argument for the serious study of popular fiction and mass culture that transcends lazy journalism and the easy platitudes of recent cultural studies.--",true,2021-10-23 09:09:00,#Null,#Null,[]
1995,"Alcott, Louisa May, 1832-1888 -- Criticism and interpretation",Somatic fictions : imagining illness in Victorian culture,"Vrettos, Athena, 1960- author","Stanford, California : Stanford University Press",English,"Somatic Fictions focuses on the centrality of illness - particularly psychosomatic illness - as an imaginative construct in Victorian culture, emphasizing how it shaped the terms through which people perceived relationships between body and mind, self and other, private and public. The author uses nineteenth-century fiction, diaries, medical treatises, and health advice manuals to examine how Victorians tried to understand and control their world through a process of physiological and pathological definition. Tracing the concept of illness in the fiction of a variety of authors - Charlotte Bronte, Elizabeth Gaskell, George Eliot, Henry James, Louisa May Alcott, Harriet Beecher Stowe, George Meredith, Bram Stoker, and H. Rider Haggard - Vrettos explores the historical assumptions, patterns of perceptions, and structures of belief that invested sickness and health with cultural meaning",true,2021-02-08 21:00:40,#Null,#Null,"['0804724245', '9780804724241', '0804725330', '9780804725330']"
1993,"English literature -- 19th century -- History and criticism -- Theory, etc",Theory and the evasion of history,"Ferris, David S., 1954-",Baltimore : Johns Hopkins University Press,English,"Is literary history really history? What is its relation to literary theory? In Theory and the Evasion of History, David Ferris ranges from the philosophical writings of Plato and Aristotle to nineteenth-century criticism, poetry, and fiction to examine the relation of literature to history as a subject of both theoretical and thematic importance. Focusing on the intellectual debts of the literary interpretations of Coleridge, Wordsworth, and Eliot, Ferris identifies an ""evasion"" that literary history and literary theory cannot help but perform if they are to maintain themselves as disciplines. ""The evasion,"" he writes, ""may be quite readily discerned in those shifts which are traditionally evoked by literary history in order to distinguish ... an Aristotelian from a Romantic model of literature or even a shift from Romanticism's preoccupations with imagination, language, and literary tradition to the social and historical concerns which tend to dominate the interpretation of a narrative such as George Eliot's Middlemarch."" In examining these shifts, Ferris identifies an essential pattern that informs not only the various theoretical and critical positions adopted in the name of deconstruction but also the historical critiques of these positions. He then points out the difficulty of developing a deconstructive criticism unmarked by a predicament that defines the course of literary history. In Ferris's reading, the evasion of such a predicament enables the history that such a criticism would deconstruct",true,2020-08-17 18:06:15,#Null,#Null,"['0801845041', '9780801845048']"
2002,Genius,Genius : a mosaic of one hundred exemplary creative minds,"Bloom, Harold",New York : Warner Books,English,"From the Bible to Ralph Ellison, America's most prominent and bestselling literary critic takes an enlightening look at the concept of genius through the ages in a celebration of the greatest creative writers of all time",true,2022-01-29 10:06:59,#Null,#Null,[]
2002,Genius,Genius : a mosaic of one hundred exemplary creative minds,"Bloom, Harold",New York : Warner Books,English,"From the Bible to Ralph Ellison, America's most prominent and bestselling literary critic takes an enlightening look at the concept of genius through the ages in a celebration of the greatest creative writers of all time",true,2021-10-16 01:05:29,#Null,#Null,[]
2010,Mistresses,Mistresses : a history of the other woman,"Abbott, Elizabeth, 1942-",London ; New York : Duckworth Overlook,English,"Author probes the motives and morals of some of history's most infamous and fascinating women. Drawing intimate portraits of those who have--either by chance, coercion or choice--assumed this complex role, from Chinese concubines and European royal mistresses to mobster molls and trophy dolls, Mistresses offers a rich blend of history, personality and cultural study",true,2015-09-25 14:27:45.346873,#Null,#Null,"['9780715639467', '0715639463', '9781590204436', '1590204433']"
2005,Literature -- Women authors -- History and criticism,Feminism in literature : a Gale critical companion,#Null,Detroit : Thomson Gale,English,Includes bibliographical references and index,true,2020-08-11 11:05:20,#Null,#Null,"['0787675733', '9780787675738', '0787675741', '9780787675745', '078767575X', '9780787675752', '0787675768', '9780787675769', '0787691151', '9780787691158', '078769116X', '9780787691165', '0787690651', '9780787690656', '1414405200', '9781414405209']"
2009,English literature -- 19th century,Literature and science in the nineteenth century : an anthology,#Null,Oxford : Oxford University Press,English,Originally published: 2002,true,2021-06-17 14:01:25,#Null,#Null,"['9780199554652', '019955465X']"
2013,Christmas -- Literary collections,A literary Christmas,#Null,London : The British Library,English,"""For as long as Christmas has been celebrated, poets and writers have sought to explore every aspect of it, whether the story of the Nativity or the festive traditions that have grown up over the centuries. A Literary Christmas is a seasonal anthology that collects together poems, short stories and prose extracts by some of the greatest poets and writers in the English language""--Jacket",true,2020-12-09 23:20:20,#Null,#Null,[]
2005,Literature -- Women authors -- History and criticism,Feminism in literature : a Gale critical companion,#Null,Detroit : Thomson Gale,English,Includes bibliographical references and index,true,2020-08-11 10:12:07,#Null,#Null,"['0787675733', '9780787675738', '0787675741', '9780787675745', '078767575X', '9780787675752', '0787675768', '9780787675769', '0787691151', '9780787691158', '078769116X', '9780787691165', '0787690651', '9780787690656', '1414405200', '9781414405209']"
2005,Literature -- Women authors -- History and criticism,Feminism in literature : a Gale critical companion,#Null,Detroit : Thomson Gale,English,Includes bibliographical references and index,true,2020-10-07 23:04:26,#Null,#Null,[]
2005,Literature -- Women authors -- History and criticism,Feminism in literature : a Gale critical companion,#Null,Detroit : Thomson Gale,English,Includes bibliographical references and index,true,2020-10-06 15:09:23,#Null,#Null,"['0787675733', '9780787675738', '0787675741', '9780787675745', '078767575X', '9780787675752', '0787675768', '9780787675769', '0787691151', '9780787691158', '078769116X', '9780787691165', '0787690651', '9780787690656', '1414405200', '9781414405209']"
2005,Women in literature,A bookshelf of our own : works that changed women's lives,"Felder, Deborah G",New York : Citadel Press,English,The author selects and discusses the greatest books ever written by and about women--true classics that have defined and shaped women's experiences from the Middle Ages to the present day,true,2018-08-17 13:17:47,#Null,#Null,[]
2005,Literature -- Women authors -- History and criticism,Feminism in literature : a Gale critical companion,#Null,Detroit : Thomson Gale,English,Includes bibliographical references and index,true,2020-06-26 05:01:45,#Null,#Null,"['0787675733', '9780787675738', '0787675741', '9780787675745', '078767575X', '9780787675752', '0787675768', '9780787675769', '0787691151', '9780787691158', '078769116X', '9780787691165', '0787690651', '9780787690656', '1414405200', '9781414405209']"
2005,Literature -- Women authors -- History and criticism,Feminism in literature : a Gale critical companion,#Null,Detroit : Thomson Gale,English,Includes bibliographical references and index,true,2020-06-26 01:04:18,#Null,#Null,"['0787675733', '9780787675738', '0787675741', '9780787675745', '078767575X', '9780787675752', '0787675768', '9780787675769', '0787691151', '9780787691158', '078769116X', '9780787691165', '0787690651', '9780787690656', '1414405200', '9781414405209']"
1996,"Mary, Blessed Virgin, Saint -- History of doctrines",Mary through the centuries : her place in the history of culture,"Pelikan, Jaroslav, 1923-2006",New Haven : Yale University Press,English,"The Virgin Mary has been an inspiration to more people than any other woman who ever lived. For Catholics, Protestants, Jews, and Muslims, for artists, musicians, and writers, and for women and men everywhere she has shown many faces and personified a variety of virtues. In this important book, a world-renowned scholar who is the author of numerous books - including the best-selling Jesus Through the Centuries - tells how Mary has been depicted and venerated through the ages. Jaroslav Pelikan examines the biblical portrait of Mary, analyzing both the New and Old Testaments to see how the bits of information provided about her were expanded into a full-blown doctrine. He explores the view of Mary in late antiquity, where the differences between Mary, the mother of Christ, and Eve, the ""mother of all living,"" provided positive and negative symbols of women. He discusses how the Eastern church commemorated Mary and how she was portrayed in the Holy Qur'an of Islam",true,2021-04-16 10:00:56,#Null,#Null,"['0300069510', '9780300069518', '0300076614', '9780300076615']"
2001,Sex,The naughty bits : the steamiest (and most scandalous) sex scenes from the world's greatest books,"Murnighan, Jack, editor, writer of introduction",New York : Three Rivers Press,English,"(Cont.) The decameron / Giovanni Boccaccio -- Giovanni's room / James Baldwin -- Orlando Furioso / Ludovico Ariosto -- Vox / Nicholson Baker -- A man in full / Tom Wolfe -- ""The imperfect enjoyment"" / John Wilmot, Earl of Rochester -- ""Pretty Judy"" / Kevin Canty -- Ulysses / James Joyce -- The symposium / Plato -- Justine / Lawrence Durrell -- ""This condition"" / Lydia Davis -- Pantagruel: Third book / Francois Rabelais -- Voluptuous sonnets / Pietro Aretino -- The Starr report / Kenneth Starr -- Hell / Henri Barbusse -- The plaint of nature / Alain de Lille -- Sexus / Henry Miller -- Rabbit redux / John Updike -- Crash / J.G. Ballard -- The Canterbury tales / Geoffrey Chaucer -- Justine / Marquis de Sade -- The death of the novel / Ronald Sukenick -- Astrophil and Stella, ""Sonnet 59"" / Sir Philip Sidney -- Clit notes / Holly Hughes -- Money / Martin Amis -- In praise of the stepmother / Mario Vargas Llosa",true,2018-03-17 16:55:28,#Null,#Null,"['0609806602', '9780609806609']"
2021-02-16,philosophy,JCLA 44.1 Spring 2021 ( Complete Issue),Ananta Sukla,#Null,English,#Null,#Null,2021-11-04 22:18:49,#Null,#Null,[]
2021-02-15,philosophy,JCLA 44.1 Spring 2021 ( Complete Issue),Ananta Sukla,#Null,English,#Null,#Null,2021-11-09 17:34:57,/download/jcla-44.1-spring-2021-complete-issue_202111/JCLA%2044.1_Spring%202021%20%28Complete%20Issue%29_page_numbers.json,/download/jcla-44.1-spring-2021-complete-issue_202111/__ia_thumb.jpg,[]
2002,Generosity -- Literary collections,The perfect gift : the philanthropic imagination in poetry and prose,#Null,Bloomington : Indiana University Press,English,Includes index,true,2020-09-28 14:07:25,#Null,#Null,[]
1996,American literature,The uncollected critical writings,"Wharton, Edith, 1862-1937","Princeton, N.J. : Princeton University Press",English,"""Enthusiasm guided by acumen"": Edith Wharton as a critical writer -- Newport's old houses -- Schoolroom decoration -- Impoverishing the language -- The Blashfields' Italian cities -- Stephen Phillips's Ulysses -- George Eliot -- The theatres -- The three Francescas -- Mr. Paul on the poetry of Matthew Arnold -- The vice of reading -- Mr. Sturgis's Belchamber -- Maurice Hewlett's The fool errant -- The sonnets of Eugene Lee-Hamilton -- The criticism of fiction -- The architecture of humanism -- Henry James in his letters -- The great American novel -- A cycle of reviewing -- Visibility in fiction -- Tendencies in modern fiction -- Permanent values in fiction -- A reconsideration of Proust -- Frederic Bronson -- George Cabot Lodge -- Jean du Breuil de Saint-Germain -- William C. Brownell -- Memories of Bourget overseas -- On Sir Louis Mallet -- On Bayard Cutting, Jr. -- Translator's note to The joy of living -- Introduction to A village Romeo and Juliet -- Preface to Futility -- Introduction to Gardening in sunny lands: the Riviera, California, Australia -- Preface to Speak to the earth: wanderings and reflections among elephants and mountains -- Foreword to Benediction -- Preface to Eternal passion in English poetry -- Introduction to Ethan Frome -- The writing of Ethan Frome -- Foreword to Ethan Frome: a dramatization of Edith Wharton's novel -- Introduction to The house of mirth -- Preface to Ghosts -- A little girl's New York. -- Appendix A. An unreprinted parody: ""More love-letters of an Englishwoman"" -- Appendix B. An unpublished essay: ""Fiction and criticism"" -- Appendix C. ""The art of Henry James"" /by W. Morton Fullerton",true,2018-03-12 02:50:28,#Null,#Null,"['0691043493', '9780691043494']"
1992,Science Fiction - Anthologies,"The Lifted veil : the book of fantastic literature by women, 1800-World War II","Williams, A. Susan",New York : Carroll & Graf,English,"""As more and more writers and readers are drawn to the fantastic, this is perhaps an opportune moment to assess and to celebrate the part that women have played in its development."" ""For women's contributions to this genre, which now includes science fiction, stories of ghosts and the supernatural, fairy tales, stories of magic and terror, and weird horror, have been considerable and indeed seminal. Most critics now agree that it was Mary Shelley who with Frankenstein invented what we now call science fiction, while Ann Radcliffe's novels of the 1790s sparked the immense vogue for Gothic; in the nineteenth century the same imaginative strain runs through Jane Eyre and Wuthering Heights, and Catherine Crowe's The Night Side of Nature began a vogue for ghost and horror stories that has never subsequently diminished."" ""The Lifted Veil is the first substantial collection of women's fantasy writing from these beginnings to modern times, and it includes as wealth of wondrous stories by the women who did so much to shape the course of fantastic fiction, including rarities by Mary Shelley, Louisa May Alcott (writing under the pseudonym 'A. M. Barnard'), Charlotte Bronte and Harriet Beecher Stowe. Also included are intriguing tales by E. Nesbit, Charlotte Perkins Gilman, Willa Cather, Katherine Mansfield, Virginia Woolf and a host more. Finally, the modern age of fantasy is prefigured in works by May Sinclair, C.L. Moore, Isak Dinesen (Karen Blixen) and Margery Lawrence, the book closing at the watershed of World War II. (A second volume of contemporary stories is planned)."" ""With a scholarly introduction and notes by the editor, A. Susan Williams, The Lifted Veil defines and reveals the special talent that women have for fantastic writing in a volume that will become the standard collection for students and readers alike.""--Jacket
",true,2012-04-13 20:47:05,#Null,#Null,"['0881849138', '9780881849134', '0786700866', '9780786700868']"
1990,Anthologies,Great books of the Western world,#Null,[Chicago : Encyclopaedia Britannica],English,Spine title: Great books,true,2021-07-27 20:03:43,#Null,#Null,['0852295316']
1990,Anthologies,Great books of the Western world,"Adler, Mortimer Jerome, 1902-",[Chicago : Encyclopaedia Britannica],English,Includes bibliographical references and indexes,true,2012-01-09 17:11:54,#Null,#Null,['greatbooksofwest00adle']
1998,Love,The book of love,"Ackerman, Diane, 1948- editor",New York : W.W. Norton & Company,English,"Anonymous, Ancient Egypt The King's Son -- Anonymous Inscription in the tomb of Queen Ahmose, wife of Tuthmosis I -- Anonymous from Gilamesh -- Longus from The Loves of Daphnis and Chloe -- Apuleius of Madaura from The Metamorphoses or Golden Ass -- Heliodorus from The Aethiopica -- Anonymous from Aucassins and Nicolette -- Marie de France The Lay of the Two Lovers -- Sir Thomas Malory from Le Morte D'Arthur -- Margaret, Queen of Navarre from The Heptameron -- Miguel de Cervantes Saavedra from Don Quijote de la Mancha -- P'u Sung-ling The Young Lady of the Tung-T'ing Lake -- Aphra Behn from Love Letters Between a Noble-Man and His Sister -- Daniel Defoe from Moll Flanders -- Samuel Richardson from The History of Clarissa Harlowe -- Fanny Burney (Madame d'Arblay) from Evelina, or A Young Lady's Entrance into the World -- Mary Wollstonecraft Shelley from Frankenstein, or The Modern Prometheus -- Jane Austen from Pride and Prejudice -- Charlotte Bronte from Jane Eyre -- William Makepeace Thackeray from Vanity Fair -- Emily Bronte from Wuthering Heights -- Nathaniel Hawthorne from The Scarlet Letter -- Gustave Flaubert from Madame Bovary -- Thomas Carlyle from Sartor Resartus: The Life and Opinions of Herr Teufelsdrockh -- Benjamin Disraeli from Coningsby -- Charles Dickens from David Copperfield -- Anthony Trollope from An Old Man's Love -- George Eliot (Mary Ann Evans) from The Lifted Veil -- Mark Twain (Samuel Clemens) from The Diary of Adam and Eve -- Leo Tolstoy from Anna Karenina and Resurrection -- Ivan Turgenev from First Love -- Anton Chekhov The Kiss -- Anatole France from The Crime of Sylvestre Bonnard -- Richard Burton from The Book of the Thousand Nights and a Night -- Guy de Maupassant Love: Three Pages from a Sportsman's Book -- Thomas Hardy from Under the Greenwood Tree and Tess of the D'Urbervilles -- Sarah Orne Jewett from The Country of the Pointed Firs -- Henry James from Daisy Miller: A Study -- Kate Chopin Caline -- Willa Cather A Resurrection -- Oscar Wilde from The Importance of Being Earnest and The Nightingale and the Rose -- O. Henry The Gift of the Magi -- Edith Wharton from Summer -- Bruno Schulz from Sanatorium Under the Sign of the Hourglass -- Philippe Thoby-Marcelin and Pierre Marcelin from The Beast of the Haitian Hills -- Thomas Wolfe from The Web and the Rock -- Alice Adams Complicities -- Kim Addonizio Survivors -- Anthony Caputi from To Know the Wind Is Mortal -- Nicholas Delbanco from Count Rumford: His Book -- E.L. Doctrow Willi -- Lamar Herrin from The Lies Boys Tell -- Edward Hower Miriamu and the King -- William Kennedy from Ironweed -- Milan Kundera from The Book of Laughter and Forgetting -- Alison Lurie Something Borrowed, Something Blue -- Jeanne Mackin from The Wise and Foolish Virgins -- Robert Morgan from The Truest Pleasure -- Bradford Morrow from The Almanac Branch -- Stephen F. Poleskie Love and Janus Zyvka -- Joanna Scott from The Manikin -- Amy Tan from The Hundred Secret Senses -- John Vernon from All for Love: Baby Doe and Silver Dollar -- Paul West from Life with Swan -- Hilma Wolitzer Sundays -- Anonymous A Father's Advice to His Daughter, from the Aztec Codices -- Plato from Phaedrus -- Aristotle from Ethica Nicomachea -- The Bible from Proverbs and Corinthians -- Seneca On Grief for Lost Friends -- Plutarch from The Lives of the Noble Grecians and Romans -- Vatsyayana from The Kama Sutra -- Boethius from The Consolation of Philosophy -- Hugh of Saint Victor from Of the Nature of Love -- Andreas Capellanus from The Art of Courtly Love -- Michel de Montaigne That Our Desires Are Increased by Difficulty -- Johannes Secundus from The Kisses -- Count Baldesar Castiglione from The Book of the Courtier -- Thomas Dekker from The Bachelor's Banquet -- Francis Bacon The Myth of Cupid and Of Love -- Sir Thomas Overbury An Amorist -- Robert Burton from The Anatomy of Melancholy -- John Donne That Women Ought to Paint -- Sir Richard Steele Conversations on Marriage -- Benjamin Frankl",true,2013-12-03 18:58:06.927228,#Null,#Null,[]
2010,"Sonnets, English",The art of the sonnet,"Burt, Stephen, 1971-","Cambridge, Mass. : Belknap Press of Harvard University Press",English,Includes bibliographical references and index,true,2022-02-17 10:14:59,#Null,#Null,"['9780674048140', '0674048148']"
1997,Love -- Literary collections,The lover's companion,#Null,London : Macmillan,English,"Originally published: Newton Abbot : David & Charles, 1978",true,2021-01-07 02:02:35,#Null,#Null,"['0333664531', '9780333664537']"
2012,Science -- Social aspects,The God problem : how a godless cosmos creates,"Bloom, Howard K., 1943-","Amherst, N.Y. : Prometheus Books",English,"God's war crimes, Aristotle's sneaky tricks, Galileos creationism, Newton's intelligent design, entropys errors, Einstein's pajamas, John Conway's game of loneliness, Information Theory's blind spot, Stephen Wolfram's New Kind Of Science, and six monkeys at six typewriters getting it wrong. What do these have to do with the birth of a universe and with your need for meaning? Everything, as you're about to see",true,2020-10-05 18:07:02,#Null,#Null,"['9781616145514', '161614551X']"
2011,Men -- Conduct of life,The book of man : readings on the path to manhood,"Bennett, William J. (William John), 1943-","Nashville, Tenn. : Thomas Nelson",English,"This book explores the life of men in various contexts: work, play, prayer, war, home, and friendship. Using essays and stories, myths and history, to bring life to the subject, Bennett defines what a man should be, how he should live, and to what he should aspire",true,2019-09-23 10:01:36,#Null,#Null,[]
2019,War And Peace,Fyodor Dostoyevsky (Short Stories) Soviet Edition,Victorian Vault,#Null,English,#Null,#Null,2019-02-04 06:40:47,/download/FyodorDostoyevskyShortStoriesSovietVersion/Fyodor%20Dostoyevsky%20%28Short%20Stories%29%20Soviet%20Version.pdf,/stream/FyodorDostoyevskyShortStoriesSovietVersion/Fyodor%20Dostoyevsky%20%28Short%20Stories%29%20Soviet%20Version_djvu.txt,[]
1993,Morals,The book of virtues : a treasury of great moral stories,#Null,New York : Simon & Schuster,English,"Well-known works including fables, folklore, fiction, drama, and more, by such authors as Aesop, Dickens, Tolstoy, Shakespeare, and Baldwin, are presented to teach virtues, including compassion, courage, honesty, friendship, and faith",true,2020-02-07 16:01:54,#Null,#Null,"['0671683063', '9780671683061', '9780684835778', '0684835770']"
2019,Gogol,Diary Of A Madman And Other Stories (N. V. Gogol),Victorian Vault,#Null,English,#Null,#Null,2019-02-04 06:48:27,/download/DiaryOfAMadmanAndOtherStoriesByN.V.Gogol/Diary%20of%20a%20Madman%20and%20other%20Stories%20by%20N.%20V.%20Gogol.pdf,/stream/DiaryOfAMadmanAndOtherStoriesByN.V.Gogol/Diary%20of%20a%20Madman%20and%20other%20Stories%20by%20N.%20V.%20Gogol_djvu.txt,[]
2004,"Manet, Edouard",Edouard Manet. Impressions Of The Sea,"Leighton, John",Van Gogh Museum,English,#Null,#Null,2020-11-09 14:41:11,/download/edouard-manet-impressions-of-the-sea/Edouard%20Manet%20Impressions%20of%20the%20sea_page_numbers.json,/stream/edouard-manet-impressions-of-the-sea/Edouard%20Manet%20Impressions%20of%20the%20sea_djvu.txt,[]
2010,"Monet, Claude, 1840-1926 -- Criticism and interpretation","Monet, l'oeil et l'eau","Noce, Vincent",Paris : Réunion des musées nationaux,French,"Includes bibliographical references (p. 235-239)
",true,2021-04-27 15:00:48,#Null,#Null,"['9782711857838', '2711857832']"
2003,Villas -- Italie -- Toscane (Italie),Civilisation des villas toscanes,"Cresti, Carlo, 19.-",Paris : Éd. Place des Victoires,French,"Bibliogr. pages 314-315. Index
",true,2020-08-29 00:01:03,#Null,#Null,"['2844590500', '9782844590503']"
1998,Cimabue -- Criticism and interpretation,Cimabue,"Bellosi, Luciano",New York : Abbeville Press,English,Translated from the Italian,true,2021-01-10 10:03:25,#Null,#Null,[]
1997,Impressionism (Art) -- France,Impressionist women,"Lucie-Smith, Edward",London : Phoenix Iluustrated,English,"Includes bibliographical references (page 158) and index
",true,2020-12-29 17:01:15,#Null,#Null,[]
